product_name,category,price,product_url,img_link,memberNo,skintype,skinton,skinconcerns,goodsNo,gdasContent,gdasValue,date
클럽맨리저브 브랜디스파이스 에프터쉐이브 50ml,스킨/토너,"9,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124496&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=10,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012449602ko.jpg?l=ko,M0000011307004,,,,A000000124496,생각보다 자극이 덜한 편이었고 향도 괜찮아요.,8,2020.02.10
클럽맨리저브 위스키우즈 에프터쉐이브 50ml,스킨/토너,"9,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124501&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=11,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012450102ko.jpg?l=ko,M0000019465716,,,,A000000124501,이틀에 한 번 면도해서 3개월정도 쓸만한 양입니다<br/>큰거 사서 계속 썼는데 다 못써서 저와 면도주기가 비슷하면 이게 나으실긋,10,2024.10.01
클럽맨피노드 오리지날 에프터쉐이브로션 177ml,스킨/토너,"20,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124507&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=12,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012450703ko.jpg?l=ko,M0000010152169,['복합성'],['쿨톤'],"['잡티', '트러블', '피지과다']",A000000124507,사용하던사람에게 선물해줌 좋은점뭐냐하니까 면도후에 발라주면 따가운느낌도없고 진정에 좋다함,10,2023.07.14
클럽맨피노드 머스크 에프터쉐이브코롱 50ml,스킨/토너,"9,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124508&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=13,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012450802ko.jpg?l=ko,M0000017030561,,,,A000000124508,오리지널을 쓰고 있다가 다른 향도 궁금해서 구입해 봤습니다.,10,2020.07.03
클럽맨피노드 머스크 에프터쉐이브코롱 177ml,스킨/토너,"20,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124509&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=14,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012450902ko.jpg?l=ko,M0000018632333,[],[],[],A000000124509,"❤️클럽맨피노드 머스크 애프터쉐이브코롱<br/><br/>선물로 구매했고, 후기 찾아보구 매장에서 직접 향도 맡아본 후 구매한 제품입니다 &gt;__&lt;<br/><br/>✨향 : 진짜 향기로와오 ,, 후기에서도 향 좋다는 말 수없이 봤지만 실제로 맡아보고 진짜 홀릴뻔했어요ㅠㅠ 진짜 뭔가 부드럽고 기분좋아지는 향이에요 •• 직접적으로 제품 향 맡는 것 보다 발랐을때 은은하게 나는 향이 참 좋더라구요-!<br/><br/>✨제형 : 스킨처럼 묽은 ? 거의 물같은 형식이에요! 주르륵 흐릅니당<br/><br/>✨사용방법 : 면도 후, 면도 한 부분에 요 제품을 호다다닥 챱챱 흡수 시켜줍니당! <br/><br/>✨자극/효과 : 자극은 크게 없으나, 가끔씩 따갑고 화-해지는 때도 있는 것 같더라구요! 이건 찾아보니까 소독되는 효과..? 아니면 면도하면서 생기는 미세한 상처 부근에 닿아서 따가울 수도 있다고 하는데, 크게 문제될 건 아니라고 해서 그냥 안심하고 사용중이에요 ㅎㅎ <br/><br/>✨재구매의사 : 완전 👌🏻👌🏻👌🏻 우선 향이 너무너무 좋아서 합격,, 양도 많아서 오래오래 쓸 것 같구 ,, 요 제품 다 쓰면 클럽맨피노드 다른 애프터쉐이브 제품 구매해보려구요! &gt;3&lt;",10,2022.08.18
클럽맨피노드 클래식바닐라 에프터쉐이브로션 50ml,스킨/토너,"9,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124511&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=15,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012451102ko.jpg?l=ko,M0000000806276,,,,A000000124511,오늘로 피노트를 완성해서 콜렉트하네요. 아주 좋아요.,10,2021.06.27
클럽맨피노드 클래식바닐라 에프터쉐이브로션 177ml,스킨/토너,"20,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124512&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=16,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012451202ko.jpg?l=ko,M0000017357076,,,,A000000124512,항상 재구매중입니다 그동안 써온 스킨중에 가징 스킨다운 스킨이랄까,8,2021.10.07
닥터자르트 컨트롤에이 티트리먼트 토너 120ml (티트리 약산성 토너),스킨/토너,"22,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000128107&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=17,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012810705ko.jpg?l=ko,M0000010345988,[],[],[],A000000128107,피지가 많이 올라올때 진정용으로 좋아요 여름에 많이 사용했어요,10,2023.01.15
코스알엑스 풀핏 프로폴리스 시너지 토너 280ml,스킨/토너,"22,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129474&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=18,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012947413ko.jpg?l=ko,M0000003922760,,,,A000000129474,"작년 겨울에 보습으로 이것만한게 없었어서 쟁여놓고 쓸정도로 잘썼었어요. 그래서 할인도 안했지만 구매했네요. 그런데 왠일인가요? 전에는 안그랬는데 병원 알콜냄새가 너무 나네요. 저는 찹토로 쓰기 때문에 여러번 레이어드하는데 알콜향이 너무 나서 거부감이 들어요. 하아, 한통 언제 다 써ㅠ",4,2024.10.30
코스알엑스 하이드리움 워터리 토너 280ml,스킨/토너,"22,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137115&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=19,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013711502ko.jpg?l=ko,M0000004529250,,,,A000000137115,토너가 마침 필요했어서 배송 오자마자 바로 사용해봤는데 바르자마자 순하다는 느낌을 받았어서 너무 마음에 들었어요. 바를때도 촉촉하고 바르고나서도 촉촉하고 뽀송한 느낌이 들어서 대만족입니다!!! 팩하기전에도 발라줘도 좋고~~ 자기전에 듬뿍 바르고 자도 좋아요ㅎㅎㅎ피부타입 상관없이 가족들 다같이 쓰기에도 알맞네요ㅎㅎㅎ 물타입이라 잘 스며들기도 해서 너무나 좋았어요 !!!,10,2020.05.15
아크네스 포맨 퍼펙트 스킨 200ml (+올인원 20ml증정),스킨/토너,"8,100",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137388&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=20,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013738811ko.jpg?l=ko,M0000004745846,[],[],[],A000000137388,"지성 피부인데 민감하기도 해서 트러블 일어나면 어쩌나 싶었는데 세상 찰떡처럼 잘 맞아서 인생템임요 ㅇㅇ 친동생이 1살 차이인데 선물로 보내줬을 정도니까여, 각질도 케어해주고, 보습도 꿀이니까 할인할 때 쟁여놔야함이 진리인 것이에요. 남자분들 뿐 아니라 여자분들이 써도 될 정도로 산뜻하고 깔끔한 마무리감이 예술임",10,2020.06.13
비오템 옴므 티쀼르 토너 200ml,스킨/토너,"65,450",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137417&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=21,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013741702ko.jpg?l=ko,M0000010495460,,,,A000000137417,지성용 피부에 좋은 것 같아요. 여름에 외출하면 좀만 지나도 개기름이 생기는데 토너를 이걸로 바꾸고 나서 개기름이 확 줄어들었습니거,10,2023.09.16
비오템 옴므 아쿠아파워 토너 200ml,스킨/토너,"51,850",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137445&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=22,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013744502ko.jpg?l=ko,M0000001084502,['복합성'],['웜톤'],"['모공', '잡티', '탄력']",A000000137445,"비오템 아쿠아파워 옴므 제품은 사용감이 좋고 수분충전하기 좋은 기초제품인데요, 가격이 올라서 비싸다는게 던점이고 무난하게 사용하기 좋습니다.",10,2024.03.26
라네즈옴므 액티브워터 스킨 180ml,스킨/토너,"18,200",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137657&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=23,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013765712ko.jpg?l=ko,M0000004326459,['복합성'],['여름쿨톤'],"['민감성', '트러블']",A000000137657,깐깐징러 아부지 픽 스킨이에요<br/>양도 넘 쎄지않으면서 좋으시대요,10,2023.10.03
디오디너리 랙틱 애시드 5%+에이치에이,스킨/토너,"11,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141330&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=24,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014133002ko.jpg?l=ko,M0000002520237,,,,A000000141330,얼굴에 사용했는 데 따갑고 트러블이났어요<br/>그후에는 그냥 방치중입니다,6,2023.09.08
잇츠스킨 레몬씨 스퀴즈 앰플 토너 500ml,스킨/토너,"10,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141417&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=25,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014141702ko.jpg?l=ko,M0000004609375,['건성'],['웜톤'],"['모공', '블랙헤드', '주름', '트러블', '피지과다']",A000000141417,좋은점은 용량이커서 오래쓸 수 있고 향이 되게 상큼해서 개인적으로 좋았어요! 그리고 뭔가 피부가 하얗게되는 느낌이 든다고 해야할까요?!! 좀 솜에다가 적셔서 얼굴에 붙이고 있는데 자극적이지 않아서 좋아요 제가 피부가 예민한편이라서 스킨 잘못쓰면 발진같은게 생기는데 이제품은 그런게 없어서 좋았어요. 조금 아쉬운점이라고하면 액체가 나오는 뚜껑이 바이오더마 클렌징 워터처럼 누르면 나오는 식이면 좋을 것 같아요. 무게가 생각보다 나가는 편이라서 들어서 거꾸로 짜서 손목 얇으신분들은 힘들 것 같아요! 액체가 한번에 많이 나올 수 있으니 주의하세요 전 건성인데 지성인분들이 더쓰기는 좋을 것 같네요. 건성이신분들도 얼굴 한번 닦는 그런 토너로 쓰기 좋아요!,8,2020.08.27
이즈앤트리 히아루론산 토너 더블 기획 (400ml+400ml),스킨/토너,"40,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141881&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=26,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014188113ko.jpg?l=ko,M0000013123093,,,,A000000141881,무난무난한 물토너 느낌이에요 자극없이 순해서 3통째 구매중입니다,10,2024.11.07
눅스 베리로즈 리프레쉬 토너 200ml 기획 (+멀티코튼티슈20매 증정),스킨/토너,"30,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000142945&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=27,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014294521ko.jpg?l=ko,M0000001411699,['건성'],['쿨톤'],"['모공', '탄력', '트러블']",A000000142945,"눅스 베리로즈 클렌징밀크를 사용 중이었어요!<br/>🧡향🧡같은 라인이라 그런지 같은 베리로즈 향이 제 몸을 감싸네요ㅎㅎ <br/>사실 클렌징밀크는 화장을 녹이다보니까 베리로즈향과 녹은 화장들이 섞여 클렌징밀크의 베리로즈 향은 살~짝 꼬릿한 장미향으로 느껴졌었어용..! 근데 토너는 진짜 생장미 향이 납니다! 얼굴에 분사하면 장미 화원에서 피부 관리 받는 느낌이 드는ㅎㅎ!?<br/>🧡분사력🧡미스트보다는 강한, 가스충전식 스프레이가 아닌 일반 스프레이라고 생각하시면 될 것 같아요! 근데 덩어리져서 분사되진 않고, 고루게 분사되는 편입니당ㅎㅎ<br/>🧡기능🧡보습의 용도는 아니고, 진정, 수분공급의 기능으로 생각하시고 쓰시면 만족하실 것 같아요! 얼굴에 홍조끼가 살짝 있는데 이걸 쓰면 그 날은 피부에 홍조가 거의<br/>줄어요! 신기해서 제품 받고나서 이틀정도 더 시험해 봤는데, 진정효과가 확실히 좋은 것 같습니다! <br/>저는 여름엔 땀이 많아 지성느낌이 강하고 겨울엔 건성인데, 배리로즈토너 단독 사용 시 흡수되면 건조함이<br/>살짝 있습니다!<br/>🧡구성🧡화장솜은 따로 사용하는 것이 있어서 뜯지 않았는데욘, 구매하실 분은 화장솜 사진 보시면 어떤 종류인지 확인하실 수 잇을 고 같아용~ (얇은 순면? 화장솜 같습니당! 1/2회장솜은 아니에요!)",10,2020.09.20
라네즈옴므 블루에너지 스킨토너 180ml ,스킨/토너,"21,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000143193&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=28,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014319308ko.jpg?l=ko,M0000012840405,['복합성'],['웜톤'],"['각질', '모공', '미백', '민감성', '블랙헤드', '아토피', '잡티', '주름', '탄력', '트러블']",A000000143193,아빠 사드렸습니다.<br/>아빠가 주름 없어지는 화장품 사달라고 하셔서 사드렸는데 잘 바르고 계시네요. 만족합니다.,10,2024.10.22
메이크프렘 세이프 미 릴리프 에센스 토너 400ml,스킨/토너,"28,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000143228&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=29,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014322810ko.jpg?l=ko,M0000002344727,['복합성'],['웜톤'],"['모공', '민감성', '블랙헤드', '트러블', '피지과다']",A000000143228,- T존은 지성 U존은 건성인 수부지피부 -<br/><br/>메이크프렘은 예전에 디렉터 파이님께사 모이스처 크림 추천해주셔서 써보고 정말 순하구나 느꼈던 제품!<br/>이번 에센스토너도 20가지 주의성분이 하나도 없어서 좋았어요! (화해 어플을 다운받고나서는 괜히 모든 화장품을 사기전에 전성분 꼭 확인하는 습관이 생겨버린..ㅎㅎ)<br/><br/>✔️제형은 거어어어의 98%는 찰랑찰랑거리는 물인데 아아주 약간 점성이 있어요 그렇다고 끈적거리거나 하지는 않아요! 오히려 촉촉함을 더해주는 느낌?<br/>✔️향도 거의 없다고 보면 될 듯!<br/>✔️닦토로 쓰면 건조하지만 여러번 레이어링하듯이 쌓아주면 에센스효과를 낼 수 있어요! (단독으로 쓸 일은 없겠지만 U존은 건성이라 에센스토너라고해도 건조해요)<br/><br/>딱히 트러블이 올라오거나 불만족스러웠던 점은 없지만 너무 무난해서 다써도 재구매는 하지않을듯!,8,2020.10.22
